Feature1,Feature2,Feature3,Feature4,Output
-1.136763477852685,0.18876740073681836,1.3882107591951287,1.0385096345958065,0.0
-1.1398158537109204,-1.0000272704107331,0.8142696771069438,-0.051766999049270485,0.0
-0.9671612339850404,-1.1802931145893165,-0.08775887729677914,-1.3276019184558134,0.0
-1.3348120891055955,-0.014848404244815813,0.2136367782503323,1.4203379189826288,0.0
-1.432369664750875,-1.1666991314471478,-0.07944806047338673,1.352797538153641,0.0
-0.9212588296356606,-1.0620527785005847,-0.20397959393942847,-0.09662663990600805,0.0
-0.8242221299375858,-0.4843167066312744,-1.937790457355691,-1.3909112911373964,0.0
-0.7371545140789977,-0.07072949401087406,-1.5304194778153881,-0.24726530898864296,0.0
-1.5984866438951701,-0.14109318530050416,-0.3271847000434889,0.2259698092056602,0.0
-0.5878719274680289,-1.9787500231817026,-1.1141877420587487,-1.5421111511899595,0.0
-1.084140805238461,-0.5278090709788861,-0.9902366667041468,-0.10852368765779997,0.0
-0.05156634912427365,0.5006358158319233,-1.0683582773787148,0.08114368318713791,0.0
-0.17089651101491124,0.19714538818525904,0.35735042097506137,-1.32330301565455,0.0
-0.7636029545580231,-0.9364195119526435,-0.5309461483843769,-0.8149305091624272,0.0
-1.4000232417773857,-0.8207235046096419,-1.1780206718876154,1.50028642519047,0.0
-0.5788341660544424,-1.5012641479293984,1.2118354093824064,-0.5052301026175087,0.0
-1.420571902724661,1.028214180623653,-0.22048490451058933,0.22536849141409676,0.0
-1.4459845257246136,-0.8068184845043539,0.004105251730464132,-1.5544839889884756,0.0
-0.3651441845628159,-1.1825466315121211,-0.9274584134599944,-1.2756971066150185,0.0
-1.1000398974202248,-0.3963092126526391,1.7272227654053125,-0.2681180693215213,0.0
-1.009026306806804,-1.1872887577376128,0.349593142884167,-1.462542861441234,0.0
-0.6321549955859227,-1.3775020583795323,0.1040192386224027,1.6647679778050444,0.0
-1.5256310615013224,-1.3837349716421132,-0.26090041402796776,-0.1621680874791341,0.0
-1.636306953266304,-0.19170034538073955,-0.5510181235620109,0.8539498964249161,0.0
-0.5030805362066859,-0.5385948691737719,-0.7117162135413295,1.5934161253627273,0.0
-0.17108889034541336,-1.054976031965731,-1.5119095502629094,-1.0319810564784293,0.0
-1.161421744789124,-0.42289688484179266,1.412948350263429,1.2563191263004974,0.0
-0.2299349960969987,0.49406178105852055,0.16880044264178953,1.0404488003620223,0.0
-1.0790286274011804,-1.4555506046518256,-1.666879932640138,0.9945432351977072,0.0
-1.3930805766366683,-2.2827789545460666,-1.923035594503456,1.2523173790135291,0.0
-0.5305034661545758,-0.42102969598074824,0.8752948345496117,0.9231280349017117,0.0
-0.5764282673771645,-0.1631988226918324,-1.1066546073644135,0.8178813843461092,0.0
-1.6268819364809795,-0.8588562550190837,-0.6940204658018406,1.684045576644228,0.0
-0.178559916862192,0.004408742350866685,-0.7139729409326019,-0.34742721205383265,0.0
-0.457015574704626,-0.946397640849463,0.10279267059770984,0.32167415685873774,0.0
-0.9387762906903266,-0.43448676007736,-0.5632924044215134,0.543974980743503,0.0
-1.2227308613267964,0.4851577593375177,-0.2829623012891796,-0.36105550755092236,0.0
-1.2497331852377116,-0.3479168989068181,-0.2692890321911807,-0.4725419557344237,0.0
-0.8220594023940537,-0.9755415989776772,-0.32698363061894636,1.0406690763669966,0.0
-1.6230805154673935,-1.5323999211143942,0.08104842803056783,0.9212457288326263,0.0
-1.02064173361156,-0.44916739505588044,-2.0935252841839183,-1.151448894772673,0.0
-0.4122278840269261,-1.2322413045594136,-1.5719994119752183,1.395353132157144,0.0
-0.12336869004930186,-0.9987980063770613,0.6864678365387535,-1.0152172548092564,0.0
-0.5430524857805078,-1.435863957484194,-1.875423743248865,0.3374728097307541,0.0
-1.3546126556187883,-0.6007602899213592,0.783424630662329,-1.053777601795817,0.0
-1.17702028314536,-0.5212490333236665,-2.153474334730521,0.5514702046783148,0.0
-1.5405880699839953,-0.44335528308607935,0.823096574927213,-1.5577089380226175,0.0
-0.7333593609477843,-1.059191127835377,-0.6633640863983461,1.4729109897906707,0.0
-0.5600744434990866,-1.5691665682649194,-1.6808313426963795,0.46635498716629603,0.0
0.024845848576322535,-0.777321299747524,0.2435057098833733,1.7359893707490601,0.0
-1.582169765751409,-0.10507216742629363,0.2937893633136989,1.557430599756845,0.0
-0.2816365592033922,-0.35856570872809407,0.1632802483270912,-1.4267524420776394,0.0
-0.08254694704739761,-0.02186298517743136,-1.7284888098537223,-0.7018397711846693,0.0
-1.4249561548687064,-0.5305278645690631,0.3955430886128249,0.206313459153491,0.0
-0.9598674751032223,-0.43193271154300633,0.47261437515754123,-0.9258754371793952,0.0
-1.051467852947215,-1.1094200026021364,-1.291349031809084,1.585105647341333,0.0
-0.4354935472244035,0.23992899660863867,0.04032612576685233,-0.17444964128397603,0.0
-1.6108930106096246,-1.459388200258328,0.34197187663025874,-0.9736649327857299,0.0
-0.7907313018355936,0.23933942366107122,0.4680922055347745,1.3348724744527145,0.0
-1.149286742419209,-0.3561792603507406,-1.1963027212803403,0.4737489256161564,0.0
-0.24137069884000725,-0.13436113194039107,-0.8153401942858385,-1.04368773443119,0.0
-1.0466367755895227,-1.7134908377162055,1.3566923804913944,-0.6353188543293788,0.0
-1.080570180141831,-0.20768356046299566,0.35116166798990767,1.3613461098275208,0.0
-1.1972366943798425,-0.797060716253496,-0.5966820046157926,-1.310719545844769,0.0
-0.68382713092046,-1.263555689087196,0.3850786872469496,0.12161881689530869,0.0
-1.0403560092602715,0.10193258615077579,0.03617475705612166,-1.5451366597154494,0.0
-1.384649871859616,-1.3492461785484469,0.39587833970176634,-1.0306823189320788,0.0
-0.4400185456775065,-0.7012312149766391,-0.3111126758054698,1.019752989997326,0.0
0.6260852799425417,0.5452354601268171,0.042940200654625615,1.150381602852598,1.0
0.8902605843129403,-0.02842490062534259,0.6893041250957247,-0.3265609244916732,1.0
1.472372389868362,-0.17242473726175556,0.5137769682269451,-0.29040571055150377,1.0
0.29805678256435425,0.051764654790670515,0.688583574633521,-0.9262119231994393,1.0
0.8849328371896813,1.4048558958997257,-0.3477626566041889,-0.6190754067585758,1.0
0.17255892080742227,2.2953512470968236,0.5986786805260945,-1.2942974827264384,1.0
0.49457174938936815,0.7401229195446999,0.5580796932526627,-0.2950062018300605,1.0
0.049701769521012434,0.5421569921088804,0.41438287475085894,-1.4980102979459964,1.0
0.970766024305199,-0.08947120944482123,0.057110885967213504,0.44310916021786345,1.0
0.23565313462475654,1.145588980827224,0.7488984153691312,0.5606770750356441,1.0
0.2010885599100679,1.0313853604181416,0.915869028391695,-1.0310979072202515,1.0
1.4315437264890074,0.17677488232708094,0.5502201693738512,-0.6970343489313559,1.0
1.501604778355676,2.795691766920304,1.0278934816551937,1.7667148461015907,1.0
0.1462558726437737,0.05071835208664638,0.8068246295930314,-0.7471539338991411,1.0
1.742209052257278,0.2957285505176861,-1.1617369725885063,-0.1751178958669756,1.0
1.4815019775928289,1.130406602935085,-0.13032736948900403,1.5396231286546997,1.0
1.6594218466486266,2.541986923002858,1.1348366915013548,1.7241651584697872,1.0
0.6252867483873564,0.8359455539663032,-1.1009449499670274,-0.913994991728207,1.0
0.9452748073175169,0.15092975697139438,-0.8216565425358302,-0.6468117148317448,1.0
0.9789668733539179,1.0421796256371387,-0.020819912812159967,-0.2907147665167162,1.0
1.2473489349908136,-0.14888582695094021,1.0199646438131917,1.4784643755789202,1.0
1.2449037451492682,0.7683665126287932,0.32831788718523497,-1.289721946468926,1.0
1.0447503224733405,1.1421661146824809,0.46146667751944553,-1.3204372031855545,1.0
0.402523120194212,0.4121082113447764,0.48789646532129877,-1.0328775329414301,1.0
0.36744272193605676,1.4489481036433833,1.948234932758729,0.40085966155298197,1.0
0.41385611513637405,-1.430176137093131,1.7261657109471433,-0.43237201890889215,1.0
1.097729856502445,1.3173678957047932,0.907020461493844,-0.01564387702748572,1.0
0.8624826267170295,0.7143570938124694,1.4460518356802694,-1.023488857121429,1.0
1.2097930286837477,0.5684201305226623,1.4708848608875795,1.2857644080891708,1.0
0.22878990006820585,2.076724426043974,0.7146799834167663,0.061923880680096854,1.0
1.5207279414292536,0.6657864541754177,-1.2858213599351964,-1.001997021602031,1.0
0.8260219077544139,0.8269802342168517,-0.1277481974776272,-1.3761077700573854,1.0
0.48109250923548,0.08449387646247897,0.5217478549562113,-1.1483538294558493,1.0
0.33481725880439245,0.5901623776226499,1.0196465296563744,1.6997604119924081,1.0
1.257261018812496,1.7789480970715885,0.366444335000404,0.7166723383902105,1.0
0.7991597115533545,0.057074816187298226,-0.5349738955526983,-1.25502209991288,1.0
0.10832825189338513,-0.3026899840177087,0.8333226076651014,-0.2778535393187371,1.0
0.660195939773468,1.0714100346700834,-0.6820916774108213,-0.19360778003407736,1.0
0.9691289135393888,-0.5071318115385645,1.4020038974043962,0.47972127094286726,1.0
1.2156334861077838,0.4417291195688881,-1.143740037365745,0.3803343708363406,1.0
0.7668021592039431,-0.6550234177844871,0.974596856582772,1.4161289192336308,1.0
1.0133946220502417,-0.2858660218345526,-1.1607799860451107,-0.5409985093175254,1.0
0.24570647608900797,0.7838245704420366,-1.7830183470057448,-0.9174037527571388,1.0
1.1094366091244725,-0.1661128909561253,0.1784402655655796,-1.3523074202018572,1.0
0.5861262520314985,-0.21611578361942393,0.4313718398939926,-0.6253339332220217,1.0
1.3819383226689614,-0.15062992679902762,-0.05656694694193233,-0.26376933691542154,1.0
1.2913404760182496,1.013197587179865,-0.09198443696025255,-0.6159846296549962,1.0
0.3751875459115326,0.39718692901577435,1.4701551189523654,-0.7409873085267599,1.0
1.2564267044648367,-0.10476237800257623,1.4221123956616137,0.16216917107878576,1.0
0.3715134701671004,1.4427740673897456,-0.35689723818268543,-0.6593372479499972,1.0
0.7097698609299229,1.1679705969507936,-0.09994094283988711,0.8878988411359441,1.0
0.6960555026793569,0.16831749331836734,1.0637689251972875,0.6984589737749435,1.0
0.8267387672557961,0.7580782138691391,0.17237939509611294,-1.0259625733879914,1.0
0.08020417786698138,0.6086128817141588,0.10071444643088452,-0.39021846856869563,1.0
0.9224529033204345,1.3554408237143358,0.858361414335895,1.0902163740540798,1.0
0.6568946199760618,-0.23588032758031763,2.607592676630509,-1.3831155974795057,1.0
1.7725903086355828,1.171016952098256,1.3295967597957579,0.5358561849799317,1.0
0.9967671465429525,0.9090593760438994,-0.4814973317333344,-0.5734568597506523,1.0
1.1191167110369735,0.6794858468185553,-0.6756032320482964,-1.0383656912694097,1.0
1.034787013407162,1.5983092289095098,3.400744307638214,-1.4603076182734,1.0
1.6178515638161306,-1.11979238896385,0.15643129693212182,-0.6532691131914717,1.0
0.6530740973662975,-0.6106787471063859,0.8131459002563899,0.20291809717459428,1.0
1.3214013155116253,1.5101881123887242,0.04076715720699017,0.08964470622115124,1.0
0.5087682719027808,0.6463186157724737,0.7481884627134978,-0.8508419347542902,1.0
1.3535968721462608,0.3499014394090868,1.1281039572534226,1.07278391359787,1.0
0.18193591936387263,1.139181110202875,0.5176650871056643,0.18119655127779435,1.0
0.48899793690186083,1.2982289626921286,0.23019330071544375,-0.9040762583705382,1.0
1.220191579742966,0.929485494456833,2.210624457071254,-1.35037588319206,1.0
1.2126912865296615,1.385014094144426,-1.1660340484428002,1.3837361646390367,1.0
0.4392854736317929,1.06412304767184,-0.033659551413339914,0.6299962299638445,1.0
0.49684749448166243,1.426424949087159,1.4525593702755453,1.0495685140640636,1.0
1.3010953089497377,0.4082105209844772,0.3290558917084068,0.25504982093329365,1.0
0.7874473343397168,0.4703791220098764,1.0825200202791239,0.24382283937945726,1.0
1.7608842252934893,1.2341765034460197,0.5157721349204537,-1.1407101617531334,1.0
1.5576407281821285,0.8867135839140946,0.7373457099885253,1.1841964487646568,1.0
0.46805515996686864,0.11243407702772158,0.6789272331141586,1.3891937960974736,1.0
0.48449415561154136,1.5179984261251693,-0.016851193052598384,-1.5868939763291279,1.0
1.1896319707393817,1.387486814187119,0.849560665821398,1.3077826163694788,1.0
0.25903457629046567,-0.3640551008188368,-0.973389940028946,0.17724831039804664,1.0
0.4454349564289244,0.6642460333650585,-0.8116208739113036,-0.7817289074644747,1.0
0.7084136010864078,0.5869231746887981,-0.05807986423999803,1.141862869472469,1.0
1.1342337962325846,0.13172458514011015,1.6999949344016634,0.0326811005034165,1.0
0.6917099671185357,-0.2178324800323125,-0.09666645667617145,0.36040704403800755,1.0
1.6529934440134715,1.0004332859945382,-0.5433809093546869,0.04884973513905026,1.0
0.7970893316334721,1.0830657715303402,0.2182764010558865,1.6728394852011486,1.0
0.07678560169105952,0.006455542983108484,0.8821673820480884,1.2510566330530992,1.0
0.25306070083999843,1.1234986647082923,-0.4242711261864683,-1.2093068724988785,1.0
1.3154190634089833,1.4327334255785262,-1.1732847668379753,0.6587859305763358,1.0
1.5141584454235846,0.6583600854687052,-0.22044002029358023,1.5069411432481554,1.0
0.8334704894860521,0.3815923508728652,2.274956910718298,1.2420650703640024,1.0
0.561050443839225,1.558946743951697,0.6091952605403517,-1.4548156493191524,1.0
0.09881127953780028,-0.2173015365251245,0.5462166176241422,0.021858902401166044,1.0
1.6093408166440155,0.7140469201480185,0.18805258877059255,-1.2449162722896443,1.0
0.19746493640887608,1.4442280043027917,1.3666487099909064,0.1336681743943566,1.0
0.9227000753586885,1.5800862949302192,-0.6002550513311699,-1.2433541757492872,1.0
1.4768703785244677,0.47674312302176586,0.11584631569931456,-0.6080974492766305,1.0
0.585030889034347,1.2983648961711622,2.2357128987521806,-1.1599221298914857,1.0
0.32428422037514465,0.9176510217625305,1.275496757329216,0.9628486578631764,1.0
0.3857044322446657,0.3501778481784454,1.019079915250339,-0.10235043341117839,1.0
1.6018157400592132,0.03984379177286643,1.1507770934716095,-1.5076092176488602,1.0
